Standard Value,smiles_encoded,exactmw,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,CrippenClogP,hallKierAlpha
2500.0,55,633.38768234,0.9142857142857143,6.0,0.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,4.6818000000000035,-1.9100000000000001
14.0,1794,426.173500668,0.5,7.0,3.0,4.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,4.6350200000000035,-2.4099999999999997
0.27,541,572.0818593839998,0.3333333333333333,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.975900000000006,-2.4599999999999986
12.0,1541,488.09394829199994,0.38095238095238093,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.594200000000005,-1.9999999999999987
113.7,670,1906.1695783599992,0.6288659793814433,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.872099999999996,-12.320000000000006
42.2,681,2018.2947788719994,0.6571428571428571,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,5.701499999999999,-12.320000000000006
7.65,677,2190.365652367999,0.6422018348623854,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-0.6996999999999243,-13.830000000000002
130.0,242,638.181762656,0.2647058823529412,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.670400000000007,-3.7899999999999987
11.1,1897,425.07877480799993,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.220980000000001,-1.8299999999999996
15.0,1532,545.1055160199999,0.24,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.203400000000006,-2.9799999999999986
29.0,1509,499.14631821199987,0.4782608695652174,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.097100000000004,-1.3499999999999996
55.0,2220,352.070006716,0.3333333333333333,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112400000000003,-1.39
249.0,2218,352.070006716,0.3333333333333333,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112400000000004,-1.3900000000000001
28.0,1479,527.1468190319999,0.2222222222222222,5.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.4212000000000025,-4.409999999999998
300.0,121,456.335193268,0.6785714285714286,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.220500000000005,-2.1699999999999995
71.0,181,396.204907376,0.391304347826087,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0254000000000008,-2.6999999999999993
95.0,47,589.3978530999999,0.9411764705882353,6.0,0.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,4.372900000000003,-1.2200000000000002
15000.0,606,494.27807231599996,0.4827586206896552,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.3358000000000008,-3.189999999999999
0.3,2277,442.0522876920001,0.2222222222222222,5.0,3.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,3.4928000000000017,-2.859999999999999
12.0,2277,442.0522876920001,0.2222222222222222,5.0,3.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,3.4928000000000017,-2.859999999999999
74000.0,368,334.204513452,0.4090909090909091,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.057380000000006,-2.4699999999999998
105000.0,368,334.204513452,0.4090909090909091,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.057380000000006,-2.4699999999999998
252000.0,368,334.204513452,0.4090909090909091,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.057380000000006,-2.4699999999999998
2280.0,34,1169.7212528599998,0.8225806451612904,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.340599999999999,-5.830000000000001
5210.0,34,1169.7212528599998,0.8225806451612904,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.340599999999999,-5.830000000000001
1884.0,1477,530.212947196,0.26666666666666666,5.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.727800000000003,-4.399999999999999
2700.0,1578,429.16885621600005,0.16,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.124500000000003,-4.129999999999999
1500.0,1578,429.16885621600005,0.16,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.124500000000003,-4.129999999999999
8.8,80,463.170748036,0.19230769230769232,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.7180000000000017,-4.069999999999999
3.1,80,463.170748036,0.19230769230769232,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.7180000000000017,-4.069999999999999
5.7,71,441.205241724,0.2222222222222222,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.000800000000003,-3.929999999999999
6.3,71,441.205241724,0.2222222222222222,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.000800000000003,-3.929999999999999
14.0,1801,468.22045085999997,0.56,7.0,3.0,4.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,5.805320000000005,-2.4099999999999997
8.1,102,553.2377200599999,0.7407407407407407,5.0,1.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.7180000000000017,-1.23
4.4,104,611.2032263719999,0.5517241379310345,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,4.960400000000005,-2.3099999999999996
22.0,171,438.20671894400004,0.3333333333333333,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.5625,-3.55
14.0,160,438.20671894400004,0.3333333333333333,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.5625,-3.5499999999999994
24.0,1567,368.14845512,0.2631578947368421,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.9902000000000006,-3.4199999999999995
580.0,326,438.345757952,0.88,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.1388000000000025,-1.43
2500.0,283,327.105977624,0.625,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,4.071800000000003,-0.5800000000000001
6.1,190,544.229740132,0.42857142857142855,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.6125000000000034,-3.7299999999999986
0.9,1580,623.223212868,0.5666666666666667,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.1822000000000035,-2.2799999999999994
5.1,1580,623.223212868,0.5666666666666667,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.1822000000000035,-2.2799999999999994
2.1,1583,579.1969981199999,0.5357142857142857,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.431200000000003,-2.2399999999999993
28.7,1583,579.1969981199999,0.5357142857142857,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.431200000000003,-2.2399999999999993
510.0,1112,451.1707480360001,0.28,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.716720000000006,-3.519999999999999
16.6,1924,426.09917590399994,0.5882352941176471,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7173000000000025,-1.3199999999999998
7.53,1941,444.07335507999994,0.5625,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.9425000000000001,-1.4
1.9,1920,429.06131317599994,0.3157894736842105,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.325300000000003,-2.1899999999999995
4.2,1947,463.0490342399999,0.3684210526315789,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7661000000000033,-1.5499999999999994
0.65,2130,540.0643499559999,0.28,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.657100000000005,-2.489999999999999
1.4,2127,488.06943533599997,0.45454545454545453,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054800000000005,-1.5099999999999993
1.3,28,441.09769868399997,0.38095238095238093,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.613700000000003,-1.9899999999999993
4700.0,2100,347.04798408,0.16666666666666666,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8404000000000025,-1.9699999999999993
1.8,790,548.187126372,0.2413793103448276,5.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.944600000000001,-4.799999999999998
97.5,671,1920.1852284239992,0.6326530612244898,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.2621999999999973,-12.320000000000006
6.0,654,1718.0746153559994,0.6744186046511628,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.14329999999998,-10.520000000000003
0.7,658,1830.1998158679992,0.7021276595744681,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.264099999999976,-10.520000000000003
8000.0,858,592.383600004,0.6774193548387096,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.6318000000000037,-3.34
4000.0,858,592.383600004,0.6774193548387096,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.6318000000000037,-3.34
148.0,529,436.18454402,0.34782608695652173,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.672220000000005,-2.999999999999999
62.0,725,436.18454402,0.34782608695652173,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.627120000000004,-2.999999999999999
49.0,723,450.200194084,0.375,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.188120000000005,-2.999999999999999
0.26,872,477.09701171600005,0.2727272727272727,5.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.542100000000003,-3.339999999999999
490.0,91,517.222704992,0.7083333333333334,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,7.715800000000006,-1.9100000000000001
26.0,2224,355.0215963680001,0.35714285714285715,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.4665999999999997,-1.02
1300.0,592,443.19756950000004,0.4166666666666667,4.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.287840000000006,-2.729999999999999
212.0,1324,447.14390442000007,0.28,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.103840000000005,-2.699999999999999
675.0,1727,420.11754535200004,0.21739130434782608,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.502420000000005,-2.6299999999999994
898.0,1356,470.0412089480001,0.14285714285714285,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827520000000004,-2.84
136.0,1313,438.1281100360001,0.21739130434782608,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.368720000000005,-2.829999999999999
218.0,1241,463.201967912,0.24,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.2106200000000014,-3.979999999999999
0.4,455,477.25514635600007,0.5416666666666666,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.694700000000001,-2.85
0.6,455,477.25514635600007,0.5416666666666666,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.694700000000001,-2.85
480.0,516,433.26531711600006,0.5652173913043478,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.8892000000000033,-2.3200000000000003
499.0,516,433.26531711600006,0.5652173913043478,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.8892000000000033,-2.3200000000000003
2.9,518,473.2966172440001,0.6153846153846154,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.246500000000004,-2.3200000000000003
7.0,231,419.0524980799999,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.819200000000005,-1.3399999999999999
23.0,116,415.077569956,0.3684210526315789,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.115600000000005,-1.2699999999999996
400.0,17,365.08524217999997,0.2222222222222222,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9121200000000025,-1.8199999999999994
199.53,935,403.18083854400004,0.17391304347826086,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.9585200000000045,-3.7399999999999998
63.1,935,403.18083854400004,0.17391304347826086,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.9585200000000045,-3.7399999999999998
33.0,1191,468.1773106360001,0.28,5.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.170820000000005,-3.7499999999999987
37.0,1191,468.1773106360001,0.28,5.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.170820000000005,-3.7499999999999987
123.0,1191,468.1773106360001,0.28,5.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.170820000000005,-3.7499999999999987
1700.0,402,457.366827744,0.7142857142857143,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.947100000000003,-1.8799999999999994
102.0,164,429.299142108,0.64,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.3034000000000017,-2.37
3100.0,849,612.352299876,0.5151515151515151,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.4399000000000024,-4.12
22000.0,851,640.383600004,0.5428571428571428,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.218500000000003,-4.12
540.0,843,753.467663976,0.5853658536585366,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.954500000000007,-4.6499999999999995
230.0,58,688.466267008,0.9487179487179487,7.0,0.0,7.0,2.0,0.0,2.0,2.0,2.0,0.0,13.0,0.0,4.929400000000005,-1.4600000000000002
1.8,1485,477.15001259199994,0.19230769230769232,5.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.804100000000002,-4.27
251.19,2048,536.187441704,0.5384615384615384,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.947800000000001,-1.6199999999999992
3162.28,2048,536.187441704,0.5384615384615384,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.947800000000001,-1.6199999999999992
794.33,140,539.198340736,0.56,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.5888,-1.689999999999999
1258.93,1672,484.231357204,0.5384615384615384,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.4834199999999997,-1.4100000000000001
15848.93,1672,484.231357204,0.5384615384615384,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.4834199999999997,-1.4100000000000001
1000.0,419,524.187441704,0.52,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.9478000000000018,-1.6199999999999988
630.96,419,524.187441704,0.52,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.9478000000000018,-1.6199999999999988
15848.93,419,524.187441704,0.52,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.9478000000000018,-1.6199999999999988
39810.72,419,524.187441704,0.52,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.9478000000000018,-1.6199999999999988
6400.0,277,442.088468988,0.4,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.9876000000000023,-1.1499999999999995
70.0,2144,345.1198781,0.3684210526315789,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.297600000000002,-1.7199999999999998
10.3,1653,465.204386196,0.5,6.0,3.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,4.0,0.0,4.2707200000000025,-2.8699999999999997
253.0,815,388.03476408,0.23529411764705882,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.942300000000003,-1.9899999999999993
22.0,2064,384.03984946,0.2777777777777778,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430500000000003,-1.7899999999999996
910.0,665,1526.9687533199997,0.7236842105263158,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0139999999999834,-8.970000000000006
4700.0,667,1640.0528172919996,0.7317073170731707,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.544899999999993,-9.500000000000005
0.06,323,503.08033436799997,0.45454545454545453,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,4.557800000000004,-1.5499999999999994
140.0,305,326.083746688,0.125,4.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.741600000000001,-2.6699999999999995
27.0,307,349.040023304,0.14285714285714285,4.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.518700000000001,-2.3199999999999994
0.93,301,446.08155376799994,0.2,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.060400000000003,-3.0399999999999996
0.2,2188,497.1133304760001,0.20833333333333334,6.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5.212500000000004,-3.7299999999999995
212.0,587,391.06787786399997,0.6875,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.5819000000000027,-0.6300000000000001
85.0,1750,478.16280344399996,0.34782608695652173,4.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.682120000000003,-3.629999999999999
17.0,1753,499.14673877999996,0.25,5.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.551020000000002,-4.349999999999999
302.0,1757,461.15216059600004,0.25,5.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.309140000000002,-3.7199999999999993
20.0,1749,478.16280344399996,0.34782608695652173,4.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.682120000000003,-3.629999999999999
170.0,1021,515.1692857920001,0.2916666666666667,5.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,4.064720000000001,-4.29
29.0,1021,515.1692857920001,0.2916666666666667,5.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,4.064720000000001,-4.29
244.0,33,1280.7896667679997,0.8235294117647058,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.6254999999999953,-6.360000000000001
225.0,33,1280.7896667679997,0.8235294117647058,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.6254999999999953,-6.360000000000001
0.52,23,375.080825496,0.3888888888888889,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,3.153100000000002,-1.8099999999999996
0.44,2191,453.0525600600001,0.25,5.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.408900000000004,-2.5199999999999996
260.0,1110,446.21180432400007,0.3076923076923077,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,5.711620000000005,-3.449999999999999
1400.0,90,553.1993827039998,0.7083333333333334,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,8.137600000000004,-1.6199999999999997
640.0,1589,533.1996315219999,0.6956521739130435,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,7.617800000000006,-1.693116883116883
162.0,1566,379.164439532,0.25,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.7922000000000005,-3.5499999999999994
59.0,1562,396.15976875200005,0.23809523809523808,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.5362999999999996,-3.5499999999999994
1.3,279,428.16599700399996,0.2727272727272727,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0654999999999997,-3.6199999999999983
37.0,292,545.211505312,0.5357142857142857,5.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,5.177200000000005,-2.129999999999999
1300.0,653,367.10089224399997,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.134520000000003,-1.5599999999999996
360.0,334,395.13219237199996,0.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.778600000000004,-1.5599999999999996
339.0,712,406.19396583199995,0.3181818181818182,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.561720000000005,-2.9299999999999993
15.0,1263,520.1489029680001,0.36,5.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,5.465320000000005,-3.3999999999999995
200.0,442,523.304621412,0.5,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0602000000000045,-3.3899999999999992
651.0,1666,341.144949976,0.4,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.4669200000000027,-1.6499999999999995
1258.93,2051,612.1435262040001,0.35714285714285715,4.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.8247000000000027,-2.609999999999998
1995.26,2049,572.187441704,0.3793103448275862,4.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.3904000000000014,-2.3999999999999986
25118.86,2047,550.203091768,0.5555555555555556,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.337900000000002,-1.6199999999999992
3981.07,2047,550.203091768,0.5555555555555556,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.337900000000002,-1.6199999999999992
6140.0,1380,489.31037548800003,0.4482758620689655,4.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.432220000000005,-3.3199999999999994
1066.0,25,380.070989084,0.375,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.5818999999999996,-1.899999999999999
25072.0,2114,426.0973460640001,0.5,5.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.9404000000000012,-2.27
187.0,2111,470.12356081200005,0.55,5.0,2.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.9570000000000016,-2.31
304.0,2207,448.0992378840001,0.5555555555555556,5.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.8495000000000026,-2.08
2656.0,265,413.102097096,0.4444444444444444,4.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.5454000000000025,-2.2
1.6,296,377.040103556,0.11764705882352941,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.139100000000003,-2.3799999999999994
85.0,1952,402.0962031920001,0.21052631578947367,5.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.597100000000002,-2.94
0.17,1913,444.0867813800001,0.23809523809523808,5.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.627180000000003,-3.319999999999999
5722.0,93,438.11285389599993,0.47368421052631576,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.9705000000000013,-2.099999999999999
0.75,4,361.065175432,0.35294117647058826,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.763000000000001,-1.8099999999999996
200.0,64,575.382203036,0.9393939393939394,6.0,0.0,6.0,1.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,4.966300000000004,-1.3800000000000001
106.0,1244,431.175753164,0.20833333333333334,5.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.602120000000003,-3.94
49.0,1802,452.2500014,0.56,7.0,3.0,4.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,5.291020000000005,-2.769999999999999
4.9,523,501.2527017440001,0.5833333333333334,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.302600000000003,-2.53
408.0,386,607.320861556,0.7,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.5113000000000065,-2.7899999999999987
574.0,115,375.061981872,0.4,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.5565000000000024,-1.5099999999999998
3700.0,1314,411.08082549600005,0.14285714285714285,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.102920000000005,-2.829999999999999
815.0,1314,411.08082549600005,0.14285714285714285,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.102920000000005,-2.829999999999999
143.0,1260,468.17731063600013,0.28,5.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.170820000000005,-3.7499999999999996
109.0,732,449.199779484,0.391304347826087,5.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.891620000000004,-3.1999999999999997
32.0,734,449.199779484,0.391304347826087,5.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.936720000000004,-3.1999999999999997
6.0,1637,452.16061501600007,0.55,5.0,3.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,4.0,0.0,4.150720000000002,-2.56
31.0,1884,536.2123141520001,0.5,6.0,3.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,4.0,1.0,5.7519000000000045,-3.3099999999999987
14.0,1885,503.1812061400001,0.5,6.0,3.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,4.0,1.0,4.781500000000004,-2.879999999999999
5100.0,1948,428.072818924,0.3684210526315789,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.597500000000003,-1.1499999999999995
